PeakID (cmd=annotatePeaks.pl /media/serlia/Storage 2/results-chipseq/rora-enrichment-found-regions-lazar-may-03-2020.bed mm10)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
4.2730026207864285	chr4	43010001	43010800	+	0	NA	promoter-TSS (NM_053081)	promoter-TSS (NM_053081)	-99	NM_053081	60534	Mm.23122	NM_053081	ENSMUSG00000028453	Fancg	AU041407|Xrcc9	Fanconi anemia, complementation group G	protein-coding
12.035018146038055	chr2	29869001	29869200	+	0	NA	promoter-TSS (NM_207298)	promoter-TSS (NM_207298)	-394	NM_207298	99151	Mm.296336	NM_207298	ENSMUSG00000039787	Cercam	2600006K01Rik|AL024097|Ceecam1	cerebral endothelial cell adhesion molecule	protein-coding
4.973920417328675	chr13	76018001	76019200	+	0	NA	promoter-TSS (NM_178916)	promoter-TSS (NM_178916)	6	NM_001131068	218341	Mm.266515	NM_178916	ENSMUSG00000043190	Rfesd	AI256775|D030068K09	Rieske (Fe-S) domain containing	protein-coding
2.2065930478274822	chr6	29420601	29421000	+	0	NA	intron (NM_001347071, intron 17 of 17)	intron (NM_001347071, intron 17 of 17)	-12353	NM_001081185	68794	Mm.39046	NM_026839	ENSMUSG00000068699	Flnc	1110055E19Rik|ABP-280|ABPL|Fln2	filamin C, gamma	protein-coding
1.9625698328018188	chr15	66577401	66578200	+	0	NA	5' UTR (NM_001081409, exon 1 of 21)	5' UTR (NM_001081409, exon 1 of 21)	228	NM_001081409	239510	Mm.267473	NM_178718	ENSMUSG00000072501	Phf20l1	CGI-72|E130113K22Rik	PHD finger protein 20-like 1	protein-coding
6.996717251092195	chr11	16507601	16508600	+	0	NA	5' UTR (NM_001109972, exon 1 of 4)	5' UTR (NM_001109972, exon 1 of 4)	384	NM_001109972	20335	Mm.325350	NM_011343	ENSMUSG00000078974	Sec61g	-	SEC61, gamma subunit	protein-coding
1.1110844910144806	chr7	16200601	16200800	+	0	NA	intron (NM_001285932, intron 13 of 16)	intron (NM_001285932, intron 13 of 16)	21293	NM_001285931	71723	Mm.75259	NM_027883	ENSMUSG00000006019	Dhx34	1200013B07Rik|1810012L18Rik|Ddx34|mKIAA0134	DEAH (Asp-Glu-Ala-His) box polypeptide 34	protein-coding
1.642658218452513	chr9	44879201	44882400	+	0	NA	intron (NM_001357549, intron 1 of 35)	intron (NM_001357549, intron 1 of 35)	489	NM_001357549	214162	Mm.2389	NM_001081049	ENSMUSG00000002028	Kmt2a	6430520K01|ALL-1|All1|Cxxc7|HRX|HTRX1|Mll|Mll1|mKIAA4050	lysine (K)-specific methyltransferase 2A	protein-coding
7.638446531444788	chr14	55726001	55727000	+	0	NA	Intergenic	B1_Mus1|SINE|Alu	-4237	NM_001360387	56187	Mm.87216	NM_019519	ENSMUSG00000040472	Rabggta	gm	Rab geranylgeranyl transferase, a subunit	protein-coding
1.4737111903782252	chr5	122501001	122502800	+	0	NA	non-coding (NR_027838, exon 1 of 21)	non-coding (NR_027838, exon 1 of 21)	325	NR_027838	11938	Mm.227583	NM_009722	ENSMUSG00000029467	Atp2a2	9530097L16Rik|D5Wsu150e|SERCA2|SERCA2B|Serca2a|mKIAA4195	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	protein-coding
4.558561712503433	chr19	56758601	56758800	+	0	NA	Intergenic	(CA)n|Simple_repeat|Simple_repeat	36583	NM_007419	11554	Mm.46797	NM_007419	ENSMUSG00000035283	Adrb1	Adrb-1|beta-AR	adrenergic receptor, beta 1	protein-coding
0.0-32	chr11	16257401	16258000	+	0	NA	promoter-TSS (NM_145967)	promoter-TSS (NM_145967)	-42	NM_001290539	211739	Mm.284015	NM_145967	ENSMUSG00000048834	Vstm2a	Vstm2	V-set and transmembrane domain containing 2A	protein-coding
1.1555872117834431	chr16	3975401	3976800	+	0	NA	intron (NM_001081280, intron 1 of 17)	intron (NM_001081280, intron 1 of 17)	532	NM_175547	268857	Mm.215994	NM_175547	ENSMUSG00000049871	Nlrc3	CLR16.2|D230007K08Rik|mFLJ00348	NLR family, CARD domain containing 3	protein-coding
0.0-45	chrX	106620601	106620800	+	0	NA	intron (NM_001033541, intron 1 of 3)	intron (NM_001033541, intron 1 of 3)	-17021	NM_001281862	58861	Mm.287166	NM_021476	ENSMUSG00000052821	Cysltr1	BB147369|CysLT1R|Cyslt1	cysteinyl leukotriene receptor 1	protein-coding
3.8926583149278717	chr2	31140601	31142400	+	0	NA	intron (NM_001038700, intron 1 of 14)	CpG	508	NM_001355106	14269	Mm.52297	NM_019406	ENSMUSG00000075415	Fnbp1	1110057E06Rik|2210010H06Rik|FBP1|Fbp17	formin binding protein 1	protein-coding
23.47295865789056	chr7	98059801	98060200	+	0	NA	intron (NM_008663, intron 39 of 48)	intron (NM_008663, intron 39 of 48)	49248	NM_001256082	17921	Mm.1403	NM_008663	ENSMUSG00000030761	Myo7a	Hdb|Myo7|USH1B|nmf371|polka|sh-1|sh1	myosin VIIA	protein-coding
5.273572049502816	chr11	59227201	59228600	+	0	NA	5' UTR (NM_001130408, exon 1 of 5)	5' UTR (NM_001130408, exon 1 of 5)	262	NM_001130408	11840	Mm.371546	NM_007476	ENSMUSG00000048076	Arf1	-	ADP-ribosylation factor 1	protein-coding
2.9178948433448872	chr9	50616601	50617800	+	0	NA	promoter-TSS (NM_028300)	promoter-TSS (NM_028300)	-121	NM_028300	72614	Mm.147232	NM_028300	ENSMUSG00000000167	Pih1d2	2700059L22Rik	PIH1 domain containing 2	protein-coding
3.9286010209470987	chr7	80534401	80535600	+	0	NA	promoter-TSS (NM_007550)	promoter-TSS (NM_007550)	-2	NM_007550	12144	Mm.12932	NM_007550	ENSMUSG00000030528	Blm	-	Bloom syndrome, RecQ like helicase	protein-coding
2.7272967159627903	chr11	115707201	115709400	+	0	NA	intron (NM_008163, intron 1 of 5)	GC_rich|Low_complexity|Low_complexity	297	NM_008163	14784	Mm.439649	NM_008163	ENSMUSG00000059923	Grb2	AA408164|Ash	growth factor receptor bound protein 2	protein-coding
2.425398117729596	chr9	66239201	66240600	+	0	NA	intron (NM_010019, intron 4 of 11)	intron (NM_010019, intron 4 of 11)	81674	NM_010019	13143	Mm.304472	NM_010019	ENSMUSG00000032380	Dapk2	-	death-associated protein kinase 2	protein-coding
3.1969639835879207	chr6	72185601	72187200	+	0	NA	Intergenic	Intergenic	49177	NM_153778	71093	Mm.87449	NM_153778	ENSMUSG00000037621	Atoh8	4933425C05Rik|Hath6|Math6|bHLHa21|okadin	atonal bHLH transcription factor 8	protein-coding
9.916688978672028	chr15	66997401	66997600	+	0	NA	Intergenic	L2c|LINE|L2	-27859	NM_008681	17988	Mm.30837	NM_008681	ENSMUSG00000005125	Ndrg1	CAP43|CMT4D|DRG1|HMSNL|NMSL|Ndr1|Ndrl|PROXY1|RTP|TDD5	N-myc downstream regulated gene 1	protein-coding
12.483591191268784	chr1	88262401	88269800	+	0	NA	exon (NM_172505, exon 5 of 5)	exon (NM_172505, exon 5 of 5)	3308	NR_040291	78605	Mm.384762	NR_040291		6430706D22Rik	-	RIKEN cDNA 6430706D22 gene	ncRNA
9.989376654227575	chr8	20297001	20297600	+	0	NA	intron (NR_030708, intron 1 of 4)	CpG	132	NR_030708	547150	Mm.359054	NR_030708	ENSMUSG00000071796	6820431F20Rik	-	cadherin 11 pseudogene	pseudo
2.0960779951087067	chr4	31963401	31964800	+	0	NA	promoter-TSS (NM_172688)	promoter-TSS (NM_172688)	-7	NM_172688	26409	Mm.258589	NM_009316	ENSMUSG00000028284	Map3k7	B430101B05|C87327|Tak1	mitogen-activated protein kinase kinase kinase 7	protein-coding
1.9781458266079426	chr4	41722801	41723200	+	0	NA	TTS (NM_001252622)	TTS (NM_001252622)	163	NM_016890	53598	Mm.29025	NM_016890	ENSMUSG00000028447	Dctn3	p24	dynactin 3	protein-coding
2.2429369688034058	chr18	64536201	64536600	+	0	NA	intron (NM_001001488, intron 26 of 27)	Lx8|LINE|L1	-19843	NM_001142950	70223	Mm.29192	NM_027350	ENSMUSG00000024587	Nars	3010001M15Rik|AA960128|ASNRS|C78150	asparaginyl-tRNA synthetase	protein-coding
4.675752241164446	chr17	24719401	24720800	+	0	NA	promoter-TSS (NM_008503)	promoter-TSS (NM_008503)	37	NM_008503	16898	Mm.157452	NM_008503	ENSMUSG00000044533	Rps2	Llrep3|S4	ribosomal protein S2	protein-coding
3.1730437454368388	chr11	80079801	80081200	+	0	NA	intron (NM_001277106, intron 1 of 6)	intron (NM_001277106, intron 1 of 6)	491	NM_001277106	54394	Mm.272093	NM_018776	ENSMUSG00000017561	Crlf3	BB164954|Creme9|Cytor4	cytokine receptor-like factor 3	protein-coding
0.0-36	chr1	69684401	69684800	+	0	NA	intron (NM_011770, intron 1 of 7)	intron (NM_011770, intron 1 of 7)	1360	NM_011770	22779	Mm.106343	NM_011770	ENSMUSG00000025997	Ikzf2	A730095J18Rik|Helios|Zfpn1a2|Znfn1a2	IKAROS family zinc finger 2	protein-coding
5.142659840174019	chr2	85037001	85037800	+	0	NA	promoter-TSS (NM_001136081)	promoter-TSS (NM_001136081)	-51	NM_001136081	20833	Mm.219793	NM_182990	ENSMUSG00000027067	Ssrp1	C81323|Hmg1-rs1|Hmgi-rs3|Hmgox|T160	structure specific recognition protein 1	protein-coding
4.016521367742296	chr1	30948601	30950400	+	0	NA	intron (NM_011200, intron 1 of 5)	CpG	210	NR_002688	433406	Mm.389003	NR_002688		Gm13363	-	predicted gene 13363	pseudo
4.4220949090089965	chr4	141545201	141547400	+	0	NA	non-coding (NR_030695, exon 1 of 1)	non-coding (NR_030695, exon 1 of 1)	138	NR_030695	320456	Mm.32859	NM_177163		B330016D10Rik	-	RIKEN cDNA B330016D10 gene	ncRNA
20.27971449162845	chr1	88286201	88292200	+	0	NA	Intergenic	Tigger7|DNA|TcMar-Tigger	-11621	NM_198652	381280	Mm.384762	NM_198652	ENSMUSG00000044783	Hjurp	6430706D22Rik|A730008H23Rik|C330011F01Rik|Gm975|Mfleg1	Holliday junction recognition protein	protein-coding
4.36126634478569	chr14	75835201	75835400	+	0	NA	Intergenic	Intergenic	9664	NR_045294	100043189	Mm.426329	NR_045294		Gm4285	-	predicted gene 4285	ncRNA
2.6280045275551775	chr11	54437801	54439600	+	0	NA	intron (NM_173753, intron 1 of 17)	intron (NM_173753, intron 1 of 17)	521	NM_173753	216742	Mm.34087	NM_173753	ENSMUSG00000035992	Fnip1	A730024A03Rik|AI838773|AW557298	folliculin interacting protein 1	protein-coding
0.626499354839325	chr17	14960601	14961200	+	0	NA	intron (NM_001360983, intron 1 of 8)	CpG	360	NM_024250	72057	Mm.440085	NM_024250	ENSMUSG00000023883	Phf10	1810055P05Rik|AV024533	PHD finger protein 10	protein-coding
2.2533209398388863	chr16	55819401	55819600	+	0	NA	intron (NM_001159394, intron 2 of 11)	intron (NM_001159394, intron 2 of 11)	2638	NM_001159394	80859	Mm.247272	NM_030612	ENSMUSG00000035356	Nfkbiz	AA408868|INAP|Mail	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta	protein-coding
6.543382959706443	chr8	107056001	107057400	+	0	NA	promoter-TSS (NM_001164472)	promoter-TSS (NM_001164472)	37	NM_139229	97484	Mm.288641	NM_139229	ENSMUSG00000031916	Cog8	BB235941|C87832	component of oligomeric golgi complex 8	protein-coding
0.5918861329555511	chr17	36163801	36164000	+	0	NA	TTS (NM_001081032)	TTS (NM_001081032)	4637	NM_001081032	667977	Mm.441651	NM_001081032	ENSMUSG00000073402	Gm8909	EG667977|H2-Tw5l|H2-gs17	predicted gene 8909	protein-coding
5.661858299747109	chr3	102995601	102996400	+	0	NA	intron (NM_025679, intron 1 of 4)	CpG	260	NM_025679	66641	Mm.33937	NM_025679	ENSMUSG00000027854	Sike1	2810005O12Rik|5730470L24Rik|AI450236|AI839862|Sike|Sikeb	suppressor of IKBKE 1	protein-coding
0.0-3	chr7	16273001	16273200	+	0	NA	TTS (NM_001136471)	TTS (NM_001136471)	592	NM_001136270	66300	Mm.218698	NM_001136270	ENSMUSG00000091811	Inafm1	2610014I16Rik|Prr24	InaF motif containing 1	protein-coding
3.3488294556736946	chr18	61564401	61564800	+	0	NA	intron (NM_001357499, intron 2 of 10)	B3|SINE|B2	9327	NM_001357500	93687	Mm.26908	NM_146087	ENSMUSG00000024576	Csnk1a1	2610208K14Rik|4632404G05Rik|5430427P18Rik|CK1a|Csnk1a	casein kinase 1, alpha 1	protein-coding
1.5900450106710196	chr3	16182801	16184400	+	0	NA	intron (NM_001358042, intron 1 of 3)	CpG	435	NM_001358042	229096	Mm.23834	NM_172677	ENSMUSG00000047213	Ythdf3	9130022A11Rik	YTH N6-methyladenosine RNA binding protein 3	protein-coding
2.1390972658991814	chr4	150341601	150341800	+	0	NA	intron (NM_001085492, intron 1 of 22)	B1_Mus2|SINE|Alu	59784	NM_001085492	68703	Mm.291274	NM_001085492	ENSMUSG00000039852	Rere	1110033A15Rik|AI414665|ARG|ARP|ATN1L|AW742570|Atr2|DNB1|eye<m03Jus>|eyes3|mKIAA0458	arginine glutamic acid dipeptide (RE) repeats	protein-coding
3.8489906204243503	chr5	107984401	107985000	+	0	NA	intron (NM_026062, intron 1 of 4)	intron (NM_026062, intron 1 of 4)	2377	NM_026062	67266	Mm.277897	NM_026062	ENSMUSG00000029270	Dipk1a	2900024C23Rik|AI315274|Fam69a	divergent protein kinase domain 1A	protein-coding
3.0961597306009723	chrX	160135601	160138800	+	0	NA	intron (NM_008810, intron 1 of 10)	intron (NM_008810, intron 1 of 10)	1230	NM_008810	18597	Mm.34775	NM_008810	ENSMUSG00000031299	Pdha1	Pdha-1	pyruvate dehydrogenase E1 alpha 1	protein-coding
7.438382072995107-2	chr8	25596801	25598000	+	0	NA	promoter-TSS (NM_173012)	promoter-TSS (NM_173012)	87	NM_173012	270035	Mm.268349	NM_173012	ENSMUSG00000037363	Letm2	6030453H13|D030041N04Rik	leucine zipper-EF-hand containing transmembrane protein 2	protein-coding
2.689447522163391-2	chr1	13616401	13616600	+	0	NA	Intergenic	MER44A|DNA|TcMar-Tigger	-26590	NM_028173	72265	Mm.28765	NM_028173	ENSMUSG00000025935	Tram1	1810049E02Rik|TRAMP	translocating chain-associating membrane protein 1	protein-coding
4.517025843262672	chr17	70924801	70925200	+	0	NA	Intergenic	Intergenic	-64400	NR_035427	100316676		NR_035427	ENSMUSG00000080468	Mir1195	Mirn1195|mmu-mir-1195	microRNA 1195	ncRNA
3.1982619166374207	chr12	80937801	80938000	+	0	NA	Intergenic	RSINE1|SINE|B4	7499	NR_045057	100504661	Mm.442322	NR_045057	ENSMUSG00000112880	Gm20337	-	predicted gene, 20337	ncRNA
3.7901480746056353	chr4	121214001	121215400	+	0	NA	intron (NM_001346660, intron 1 of 7)	CpG	384	NM_001346660	109263	Mm.215745	NM_001081013	ENSMUSG00000049878	Rlf	9230110M18Rik|AI195322|MommeD8	rearranged L-myc fusion sequence	protein-coding
1.5978329610079527	chrX	77795201	77796800	+	0	NA	promoter-TSS (NM_016979)	promoter-TSS (NM_016979)	-61	NM_016979	19108	Mm.290338	NM_016979	ENSMUSG00000035725	Prkx	PKX1|Pkare	protein kinase, X-linked	protein-coding
5.183083178741591	chr6	124711401	124712800	+	0	NA	promoter-TSS (NM_007531)	promoter-TSS (NM_007531)	78	NM_013536	14791	Mm.6390	NM_013536	ENSMUSG00000004268	Emg1	C2f|Grcc2f	EMG1 N1-specific pseudouridine methyltransferase	protein-coding
1.0166572487567547	chr17	35013201	35016800	+	0	NA	exon (NM_011690, exon 27 of 30)	exon (NM_011690, exon 27 of 30)	-1579	NM_138582	27762	Mm.56895	NM_138582	ENSMUSG00000007030	Vwa7	C6orf27|D17H6S56E-3|G7c|NG37	von Willebrand factor A domain containing 7	protein-coding
1.6577954571357243	chr13	21179201	21181200	+	0	NA	5' UTR (NM_009054, exon 1 of 8)	5' UTR (NM_009054, exon 1 of 8)	269	NM_009054	19720	Mm.314056	NM_009054	ENSMUSG00000021326	Trim27	AW538890|Gm19403|Rfp	tripartite motif-containing 27	protein-coding
1.246076062321663	chr9	55513801	55514000	+	0	NA	Intergenic	Intergenic	-1657	NM_145615	110842	Mm.290853	NM_145615	ENSMUSG00000032314	Etfa	2010200I21Rik|D9Ertd394e	electron transferring flavoprotein, alpha polypeptide	protein-coding
3.343637516722083	chr5	34573201	34574800	+	0	NA	promoter-TSS (NR_106111)	promoter-TSS (NR_106111)	-151	NR_106111	102466999		NR_106111	ENSMUSG00000099082	Mir7036b	Gm27625|mmu-mir-7036b	microRNA 7036b	ncRNA
5.108911938965321	chr17	35394001	35394600	+	0	NA	intron (NR_051981, intron 1 of 2)	CpG	201	NR_051981	15016	Mm.439648	NR_051981	ENSMUSG00000055413	H2-Q5	H-2Q5|Qa-5|Qa5|Qat-5	histocompatibility 2, Q region locus 5	pseudo
0.34267091751098633	chr3	89389201	89389400	+	0	NA	intron (NM_009565, intron 1 of 2)	intron (NM_009565, intron 1 of 2)	-1629	NM_001355212	22724	Mm.262184	NM_009565	ENSMUSG00000028042	Zbtb7b	Thpok|Zfp67|c-Krox	zinc finger and BTB domain containing 7B	protein-coding
0.25094587355852127	chr13	54765601	54766800	+	0	NA	intron (NM_001362407, intron 1 of 6)	CpG-3887	395	NM_001362407	104069	Mm.200843	NM_033610	ENSMUSG00000034891	Sncb	AI838531|betaSYN	synuclein, beta	protein-coding
1.5333658307790756	chr7	3301201	3301800	+	0	NA	Intergenic	ID_B1|SINE|B4	-2032	NM_001291434	18752	Mm.7980	NM_011102	ENSMUSG00000078816	Prkcg	PKCgamma|Pkcc|Prkcc	protein kinase C, gamma	protein-coding
0.0934557095170021	chr7	143711201	143711600	+	0	NA	intron (NM_001199227, intron 3 of 21)	intron (NM_001199227, intron 3 of 21)	-25525	NM_001308111	79201	Mm.290780	NM_024290	ENSMUSG00000037613	Tnfrsf23	SOB|TNFRSFH23|Tnfrh1|Tnfrsf1al1|mDcTRAILR1|mSOB	tumor necrosis factor receptor superfamily, member 23	protein-coding
0.0-38	chr4	132586801	132587000	+	0	NA	Intergenic	B1_Mus2|SINE|Alu	22833	NM_001081211	19204	Mm.89389	NM_001081211	ENSMUSG00000056529	Ptafr	PAFR	platelet-activating factor receptor	protein-coding
9.890729101374745	chr5	96209001	96210600	+	0	NA	promoter-TSS (NM_053158)	promoter-TSS (NM_053158)	-315	NM_053158	94061	Mm.295499	NM_053158	ENSMUSG00000029486	Mrpl1	2410002L03Rik|5830418D04Rik|AI462572|L1mt	mitochondrial ribosomal protein L1	protein-coding
1.2514240801668006	chr9	96363201	96365000	+	0	NA	promoter-TSS (NM_001357213)	promoter-TSS (NM_001357213)	331	NM_001357212	11933	Mm.424	NM_007502	ENSMUSG00000032412	Atp1b3	AA409958|AI664000|AW212096	ATPase, Na+/K+ transporting, beta 3 polypeptide	protein-coding
2.068988149001752	chr18	7868201	7870600	+	0	NA	promoter-TSS (NM_001360956)	promoter-TSS (NM_001360956)	203	NM_153085	225131	Mm.204524	NM_153085	ENSMUSG00000024283	Wac	1110067P07Rik|A230035H12Rik|AI256735|AI256776|Wwp4	WW domain containing adaptor with coiled-coil	protein-coding
2.4402323216199875	chr5	123898201	123898400	+	0	NA	Intergenic	B2_Mm2|SINE|B2	-8975	NM_026603	68184	Mm.28549	NM_026603	ENSMUSG00000023106	Denr	1500003K04Rik	density-regulated protein	protein-coding
2.5094588125745454	chr2	35546401	35547000	+	0	NA	Intergenic	L2a|LINE|L2	-11758	NM_001114125	69601	Mm.29629	NM_001001602	ENSMUSG00000026883	Dab2ip	2310011D08Rik|AI480459|Aip1|mKIAA1743	disabled 2 interacting protein	protein-coding
3.6447725892066956	chr19	41913201	41913400	+	0	NA	intron (NM_023418, intron 1 of 3)	intron (NM_023418, intron 1 of 3)	1429	NM_023418	18648	Mm.16783	NM_023418	ENSMUSG00000011752	Pgam1	2310050F24Rik|Pgam-1	phosphoglycerate mutase 1	protein-coding
2.7603241626090513-2	chr8	78508201	78510400	+	0	NA	promoter-TSS (NM_001009981)	promoter-TSS (NM_001009981)	-28	NM_001282109	76775	Mm.334631	NM_029736	ENSMUSG00000031684	Slc10a7	2410193C02Rik|P7	solute carrier family 10 (sodium/bile acid cotransporter family), member 7	protein-coding
4.722109207883477	chr6	125131601	125132400	+	0	NA	5' UTR (NM_138747, exon 1 of 16)	5' UTR (NM_138747, exon 1 of 16)	117	NM_138747	110109	Mm.29203	NM_138747	ENSMUSG00000038279	Nop2	120kDa|A530002O17|Nol1	NOP2 nucleolar protein	protein-coding
1.7224405775777996	chr19	10524601	10526200	+	0	NA	promoter-TSS (NM_025333)	promoter-TSS (NM_025333)	156	NM_172302	269061	Mm.490260	NM_172302	ENSMUSG00000034820	Cpsf7	5730453I16Rik|AL022757|C330017N18Rik	cleavage and polyadenylation specific factor 7	protein-coding
5.350339267402887	chr11	16951001	16951800	+	0	NA	promoter-TSS (NM_176982)	promoter-TSS (NM_176982)	-10	NM_176982	319701	Mm.120672	NM_176982	ENSMUSG00000044966	Fbxo48	A630050E13Rik	F-box protein 48	protein-coding
3.304697625339031	chr3	52198001	52198800	+	0	NA	Intergenic	Intergenic	-69937	NM_019739	56458	Mm.29891	NM_019739	ENSMUSG00000044167	Foxo1	AI876417|Afxh|FKHR|Fkhr1|Foxo1a	forkhead box O1	protein-coding
3.5461248829960823	chr5	142895001	142895400	+	0	NA	promoter-TSS (NM_001033312)	promoter-TSS (NM_001033312)	38	NM_001033312	231863	Mm.89753	NM_001033312	ENSMUSG00000066640	Fbxl18	AI427077|B130019G13Rik|C330021B20Rik	F-box and leucine-rich repeat protein 18	protein-coding
1.2459699084399134	chr2	21951801	21954400	+	0	NA	Intergenic	L1Md_F2|LINE|L1	-274403	NM_148413	667663	Mm.330033	NM_148413	ENSMUSG00000025716	Myo3a	9030416P08Rik	myosin IIIA	protein-coding
8.680996787423888	chr4	44012201	44013400	+	0	NA	exon (NM_001369159, exon 1 of 6)	exon (NM_001369159, exon 1 of 6)	130	NM_001369158	12757	Mm.298875	NM_016760	ENSMUSG00000028478	Clta	AV026556|Lca	clathrin, light polypeptide (Lca)	protein-coding
12.37768930196762	chr2	165493201	165493600	+	0	NA	promoter-TSS (NM_001007581)	promoter-TSS (NM_001007581)	-86	NM_001007581	381406	Mm.330785	NM_001007581	ENSMUSG00000039725	Trp53rka	2810408M09Rik	transformation related protein 53 regulating kinase A	protein-coding
0.24921521544456482	chr2	172967001	172967600	+	0	NA	Intergenic	B1F|SINE|Alu	-12542	NM_001305434	26972	Mm.23495	NM_012046	ENSMUSG00000005883	Spo11	AI449549|Spo11a|Spo11b	SPO11 meiotic protein covalently bound to DSB	protein-coding
1.011695094938789	chr2	44556601	44558000	+	0	NA	Intergenic	Intergenic	304322	NM_172662	227835	Mm.314312	NM_172662	ENSMUSG00000036890	Gtdc1	E330008O22Rik	glycosyltransferase-like domain containing 1	protein-coding
7.102633625268936	chr2	26352201	26352400	+	0	NA	promoter-TSS (NM_001139503)	promoter-TSS (NM_001139503)	-190	NM_026828	52838	Mm.31239	NM_026828	ENSMUSG00000075467	Dnlz	1110034G11Rik|D2Bwg1335e|HEP1	DNL-type zinc finger	protein-coding
4.341174161775397	chr6	71270801	71272600	+	0	NA	promoter-TSS (NM_001354706)	promoter-TSS (NM_001354706)	23	NM_001354706	57896	Mm.250569	NM_145568	ENSMUSG00000053012	Krcc1	AA792894	lysine-rich coiled-coil 1	protein-coding
0.0-28	chr7	139197401	139197600	+	0	NA	intron (NM_001162540, intron 1 of 11)	MTE2a|LTR|ERVL-MaLR	-9006	NM_021302	57740	Mm.65336	NM_021302	ENSMUSG00000015981	Stk32c	PKE|Pkek|YANK3	serine/threonine kinase 32C	protein-coding
3.011350564658642	chr11	87721001	87721400	+	0	NA	intron (NM_172448, intron 3 of 9)	intron (NM_172448, intron 3 of 9)	-16351	NR_149757	20922	Mm.622	NM_009296	ENSMUSG00000020485	Supt4a	AL022777|Supt4h|Supt4h1|Supt4h1a	suppressor of Ty 4A	protein-coding
4.66932404289643	chr7	55961601	55962800	+	0	NA	promoter-TSS (NR_015495)	promoter-TSS (NR_015495)	293	NM_001256131	93790	Mm.37249	NM_023647	ENSMUSG00000030452	Nipa2	2600017P10Rik|3830408P04Rik|AB041581	non imprinted in Prader-Willi/Angelman syndrome 2 homolog (human)	protein-coding
5.936662642019136	chr15	83148401	83149800	+	0	NA	promoter-TSS (NR_004432)	promoter-TSS (NR_004432)	278	NM_001347082	73826	Mm.23758	NM_178627	ENSMUSG00000041815	Poldip3	1110008P04Rik|AA408269|AL022852|C77954|PDIP46|SKAR|mKIAA1649	polymerase (DNA-directed), delta interacting protein 3	protein-coding
1.7776304201427473	chr7	122949201	122951800	+	0	NA	Intergenic	B3|SINE|B2	19959	NR_045614	73951	Mm.389936	NR_045614		4930413G21Rik	-	RIKEN cDNA 4930413G21 gene	ncRNA
2.486960183829069	chr13	30973001	30974200	+	0	NA	intron (NM_025588, intron 1 of 27)	intron (NM_025588, intron 1 of 27)	447	NM_025588	66482	Mm.293510	NM_025588	ENSMUSG00000021357	Exoc2	2410030I24Rik|AI648199|Sec5|Sec5l1	exocyst complex component 2	protein-coding
7.267180879151673	chr7	140855601	140858000	+	0	NA	promoter-TSS (NM_053194)	promoter-TSS (NM_053194)	-417	NM_018742	54399	Mm.155696	NM_018742	ENSMUSG00000025484	Bet1l	2610021K23Rik|Gs15	Bet1 golgi vesicular membrane trafficking protein like	protein-coding
4.325648602461746	chr19	43673801	43676000	+	0	NA	promoter-TSS (NR_045645)	promoter-TSS (NR_045645)	-19	NM_145156	246696	Mm.23827	NM_145156	ENSMUSG00000040414	Slc25a28	Mfrn2|Mrs3/4	solute carrier family 25, member 28	protein-coding
